codigo,nombre,descripcion,marca,modelo,ubicacion,medida,stock,unidaddemedida,precioalpublico
COD1170,IMAN EXTENSIBLE 1.5KG,,TRUPER                   ,14140,,0,12,UNIDAD,S/ 13.00
COD1473,NIVEL TORPEDO 9 MAGNETICO,,TRUPER                   ,11223,,0,7,UNIDAD,S/ 12.00
COD1171,IMAN EXTENSIBLE ACERO INOX. 3.6KG,,TRUPER                   ,15325,,0,23,UNIDAD,S/ 15.00
COD1172,IMAN FLEXIBLE DE ACERO CON LUZ LED,AGUANTA 3KG,TRUPER                   ,15326,,0,17,UNIDAD,S/ 17.00
COD1173,IMPERMEABLE PONCHO 0.35MM TALLA G,,TRUPER                   ,14415,,0,6,UNIDAD,S/ 38.00
COD1174,IMPERMEABLE PONCHO 0.35MM TALLA M,,TRUPER                   ,14414,,0,24,UNIDAD,S/ 38.00
COD1175,IMPERMEABLE PONCHO 0.35MM TALLA XG,,TRUPER                   ,14416,,0,20,UNIDAD,S/ 37.00
COD1176,IMPERMEABLE PONCHO AMARILLO 0.25,,TRUPER                   ,14412,,0,32,UNIDAD,S/ 24.00
COD1177,IMPERMEABLE ROPA PARA LLUVIA TALLA EG,EG= EXTRA GRANDE,TRUPER                   ,14420,,0,0,UNIDAD,S/ 54.00
COD1178,IMPERMEABLE ROPA PARA LLUVIA TALLA L,,TRUPER                   ,14419,,0,0,UNIDAD,S/ 54.00
COD1179,IMPERMEABLE ROPA PARA LLUVIA TALLA M,,TRUPER                   ,14418,,0,9,UNIDAD,S/ 54.00
COD1180,INFLADOR MANUAL,,TRUPER                   ,14863,,0,12,UNIDAD,S/ 28.00
COD1181,INTERRUPTOR PARA AMOLADORA,TORNILLOS AL COSTADO,TRUPER                   ,101611,,0,1,UNIDAD,S/ 15.00
COD1182,INTERRUPTOR PARA AMOLADORA CHICA G720,OK,TRUPER                   ,101764 / G720,,0,95,UNIDAD,S/ 10.00
COD1183,INTERRUPTOR PARA AMOLADORA GRANDE,+,TRUPER                   ,101776,,0,11,UNIDAD,S/ 17.00
COD1184,INTERRUPTOR PARA AMOLADORA GRANDE,OK,TRUPER                   ,101707,,0,8,UNIDAD,S/ 25.00
COD1185,INTERRUPTOR PARA AMOLADORA.,"OK, 19MM DE ANCHO",TRUPER                   ,101708,,0,13,UNIDAD,S/ 28.00
COD1186,"INTERRUPTOR PARA TALADRO, BASE NEGRO / GATILLO NARANJA","OK, ",TRUPER                   ,101440,,0,4,UNIDAD,S/ 31.00
COD1187,"INTERRUPTOR PARA TALADRO, BASE NEGRO / GATILLO NARANJA.",OK,TRUPER                   ,101429,,0,3,UNIDAD,S/ 31.00
COD1188,"INTERRUPTOR PARA TALADRO, BASE NEGRO / GATILLO NEGRO",X,TRUPER                   ,101413,,0,1,UNIDAD,S/ 29.00
COD1189,JUEGO DE ARO Y EJE PARA CARRETILLA,,TRUPER                   ,11868,,0,21,UNIDAD,S/ 38.00
COD1190,JUEGO DE DADOS 3/4X24 PIEZAS POLIGONAL,,TRUPER                   ,13970,,0,2,UNIDAD,"S/ 1,010.00"
COD1191,JUEGO DE DADOS 3/8X9 PIEZAS PP,,TRUPER                   ,13950,,0,2,UNIDAD,S/ 30.00
COD1192,JUEGO DE FRESAS 6PCS PARA RUTEADORA,,TRUPER                   ,11359,,0,1,UNIDAD,S/ 145.00
COD1193,JUEGO DE HERRAMIENTAS 135PCS 1/4 - 3/8 Y 1/2 MM Y PULG,,TRUPER                   ,13975,,0,1,JUEGO,S/ 960.00
COD1194,JUEGO DE HERRAMIENTAS PARA JARDIN 4PCS,,TRUPER                   ,15030,,0,6,JUEGO,S/ 38.00
COD1195,JUEGO DE LIMATONES 6PCS,,TRUPER                   ,15238,,0,4,JUEGO,S/ 14.00
COD1196,JUEGO DE LINTERNA DELANTERA Y TRASERA PARA BICICLETA,,TRUPER                   ,16798,,0,1,BALDE 5L,S/ 42.00
COD1197,JUEGO DE REFACCIONES PARA PISTOLA DE PINTAR,,TRUPER                   ,19003,,0,1,UNIDAD,S/ 16.00
COD1198,JUEGO DE TORNILLERIA CON CHUMACERAS Y EJE PARA CARRETIA,PARA CARRETIA,TRUPER                   ,100154,,0,16,UNIDAD,S/ 21.00
COD1199,JUEGO LLAVE MIXTA 11PCS 6-22,,TRUPER                   ,15778,,0,0,UNIDAD,S/ 115.00
COD1200,JUEGO LLAVE MIXTA 11PCS 8-19,,TRUPER                   ,15779,,0,3,UNIDAD,S/ 78.00
COD1201,JUEGO PARA INSTALAR CERRADURA 4PCS,,TRUPER                   ,11877,,0,1,UNIDAD,S/ 65.00
COD1202,JUEGO SIERRA COPA 5PCS,,TRUPER                   ,18081,,0,0,UNIDAD,S/ 12.00
COD1203,JUEGO SIERRA COPA 9PCS,,TRUPER                   ,18082,,0,2,JUEGO,S/ 26.00
COD1204,LAGARTO PARA BATERIA 400A,,TRUPER                   ,100777,,0,8,PAR,S/ 14.00
COD1205,LENTES AMBAR ANCHO.,,TRUPER                   ,14252,,0,0,UNIDAD,S/ 8.00
COD1206,LENTES DEPORTIVO AZUL,,TRUPER                   ,10826,,0,20,UNIDAD,S/ 11.00
COD1207,LENTES DEPORTIVO NEGRO,,TRUPER                   ,14302,,0,5,UNIDAD,S/ 11.00
COD1208,LENTES DEPORTIVO PLATA DE SEGURIDAD,,TRUPER                   ,10825,,0,32,UNIDAD,S/ 10.00
COD1209,LENTES DEPORTIVO TRANSPARENTE DE SEGURIDAD,,TRUPER                   ,14301,,0,22,UNIDAD,S/ 11.00
COD1210,LENTES LUNA VERDE,,TRUPER                   ,,,0,0,UNIDAD,S/ 10.00
COD1211,LENTES OSCURO AJUSTABLE,,TRUPER                   ,14213,,0,76,UNIDAD,S/ 7.00
COD1212,LENTES TRANSPARENTE AJUSTABLE,,TRUPER                   ,14284,,0,58,UNIDAD,S/ 7.00
COD1213,LENTES TRANSPARENTE ANCHO.,,TRUPER                   ,14252,,0,28,UNIDAD,S/ 10.00
COD1214,LENTES TRANSPARENTE HERMETICO CON CORREA,,TRUPER                   ,14214,,0,2,UNIDAD,S/ 29.00
COD1215,LENTES TRANSPARENTES ANTIEMPAÑANTE CON CORREA ELASTICA,,TRUPER                   ,19952,,0,8,UNIDAD,S/ 25.00
COD1216,LIJA DE BANDA 3X21 GRANO 100,,TRUPER                   ,15800,,0,13,UNIDAD,S/ 7.00
COD1217,LIJA DE BANDA 3X21 GRANO 120,,TRUPER                   ,15819,,0,6,UNIDAD,S/ 7.00
COD1218,LIJA DE BANDA 3X21 GRANO 36,,TRUPER                   ,15775,,0,24,UNIDAD,S/ 7.00
COD1219,LIJA DE BANDA 3X21 GRANO 40,,TRUPER                   ,15777,,0,16,UNIDAD,S/ 7.00
COD1220,LIJA DE BANDA 3X21 GRANO 50,,TRUPER                   ,15796,,0,20,UNIDAD,S/ 7.00
COD1221,LIJA DE BANDA 3X21 GRANO 60,,TRUPER                   ,15797,,0,44,UNIDAD,S/ 6.00
COD1222,LIJA DE BANDA 3X21 GRANO 80,,TRUPER                   ,15799,,0,5,UNIDAD,S/ 7.00
COD1223,LIJA REDONDA 7 G80 OXIDO DE ALUMINIO,,TRUPER                   ,100162,,0,5,UNIDAD,S/ 5.00
COD1224,LIJADORA DE BANDA 3X21-1010W,,TRUPER                   ,13114,,0,5,UNIDAD,S/ 320.00
COD1225,LIJADORA ORBITAL 200W.,,TRUPER                   ,15731,,0,0,UNIDAD,S/ 120.00
COD1226,LIJADORA ORBITAL NEUMATICA 6,,TRUPER                   ,19382,,0,2,UNIDAD,S/ 560.00
COD1227,LIMA ESCOFINA 6 CON MANGO,,TRUPER                   ,15319,,0,23,UNIDAD,S/ 15.00
COD1228,LIMA ESCOFINA 8 CON MANGO,,TRUPER                   ,15321,,0,21,UNIDAD,S/ 17.00
COD1229,LIMA MEDIA CAÑA 10,,TRUPER                   ,15173,,0,18,UNIDAD,S/ 18.00
COD1230,LIMA MEDIA CAÑA 10 CON MANGO,,TRUPER                   ,11243,,0,20,UNIDAD,S/ 21.00
COD1231,LIMA MEDIA CAÑA 12,,TRUPER                   ,15175,,0,10,UNIDAD,S/ 23.00
COD1232,LIMA MEDIA CAÑA 6,,TRUPER                   ,15169,,0,19,UNIDAD,S/ 9.00
COD1233,LIMA MEDIA CAÑA 8,,TRUPER                   ,15171,,0,15,UNIDAD,S/ 11.00
COD1234,LIMA MEDIA CAÑA 8 BASTARDA CON MANGO,,TRUPER                   ,15318,,0,16,UNIDAD,S/ 15.00
COD1235,LIMA PLANA 10,,TRUPER                   ,15144,,0,14,UNIDAD,S/ 15.00
COD1236,LIMA PLANA 10 CON MANGO,,TRUPER                   ,11237,,0,17,UNIDAD,S/ 17.00
COD1237,LIMA PLANA 12,,TRUPER                   ,15146,,0,3,UNIDAD,S/ 19.00
COD1238,LIMA PLANA 14,,TRUPER                   ,15148,,0,8,UNIDAD,S/ 28.00
COD1239,LIMA PLANA 4,,TRUPER                   ,15138,,0,14,UNIDAD,S/ 5.50
COD1240,LIMA PLANA 6,,TRUPER                   ,15140,,0,17,UNIDAD,S/ 6.50
COD1241,LIMA PLANA 8 BASTARDA,,TRUPER                   ,15142,,0,22,UNIDAD,S/ 10.00
COD1242,LIMA PLANA 8 CON MANGO.,,TRUPER                   ,15311,,0,11,UNIDAD,S/ 12.00
COD1243,LIMA REDONDA 10,,TRUPER                   ,15191,,0,8,UNIDAD,S/ 9.50
COD1244,LIMA REDONDA 10 CON MANGO,,TRUPER                   ,11244,,0,5,UNIDAD,S/ 13.00
COD1245,LIMA REDONDA 12,,TRUPER                   ,15193,,0,10,UNIDAD,S/ 16.00
COD1246,LIMA REDONDA 3/16 PARA MOTOSIERRA,,TRUPER                   ,15166,,0,48,UNIDAD,S/ 7.00
COD1247,LIMA REDONDA 4,,TRUPER                   ,15185,,0,20,UNIDAD,S/ 5.50
COD1248,LIMA REDONDA 5/32 (4MM),,TRUPER                   ,15164,,0,4,UNIDAD,S/ 7.50
COD1249,LIMA REDONDA 6 BASTARDA,,TRUPER                   ,15187,,0,24,UNIDAD,S/ 6.00
COD1250,LIMA REDONDA 7/32 PARA MOTOSIERRA,,TRUPER                   ,15168,,0,40,UNIDAD,S/ 7.00
COD1251,LIMA REDONDA 8,,TRUPER                   ,15189,,0,12,UNIDAD,S/ 7.00
COD1252,LIMA REDONDA 8 CON MANGO,,TRUPER                   ,15316,,0,8,UNIDAD,S/ 11.00
COD1253,LIMA TRIANGULAR 4,,TRUPER                   ,15126,,0,15,UNIDAD,S/ 3.00
COD1254,LIMA TRIANGULAR 4,,TRUPER                   ,10916,,0,9,UNIDAD,S/ 4.50
COD1255,LIMA TRIANGULAR 5,,TRUPER                   ,10917,,0,9,UNIDAD,S/ 4.00
COD1256,LIMA TRIANGULAR 6 PESADO CON MANGO NEGRO,,TRUPER                   ,15307,,0,10,UNIDAD,S/ 8.00
COD1257,LIMA TRIANGULAR 7 CON MANGO,,TRUPER                   ,19680,,0,65,UNIDAD,S/ 8.00
COD1258,LIMA TRIANGULAR 8 CON MANGO.,,TRUPER                   ,19681,,0,65,UNIDAD,S/ 8.50
COD1259,LIMA TRIANGULAR 8 PESADO CON MANGO,,TRUPER                   ,15308,,0,9,UNIDAD,S/ 12.00
COD1260,LIMATONES 10PCS,,TRUPER                   ,15239,,0,0,UNIDAD,S/ 0.00
COD1261,LIMPIADOR DE CARBURADOR 473ML,,TRUPER                   ,17111,,0,18,UNIDAD,S/ 13.00
COD1262,LINEA DE VIDA 1.80MT TENSION 2268KG,CUMPLE NORMAS ANZI,TRUPER                   ,10510,,0,3,UNIDAD,S/ 130.00
COD1263,LINEA DE VIDA 1.8M TENSION 2 268KG,NO CUMPLE NORMAS ANZI,TRUPER                   ,14446,,0,9,UNIDAD,S/ 90.00
COD1264,LINEA DE VIDA 2 GANCHOS 1.80M TENSION 2268KG,CUMPLE NORMAS ANZI,TRUPER                   ,10509,,0,2,UNIDAD,S/ 310.00
COD1265,LINEA DE VIDA DOBLE GANCHO 1.80MT,NO TIENE NORMA ANSI,TRUPER                   ,14454,,0,9,UNIDAD,S/ 220.00
COD1266,LINTERNA 3 LED PARA CABEZA 3 PILAS AAA,,TRUPER                   ,10611,,0,11,UNIDAD,S/ 16.00
COD1267,LINTERNA ALUMINIO LED NEGRO 2 PILAS D,,TRUPER                   ,18813,,0,3,UNIDAD,S/ 80.00
COD1268,LINTERNA DE ALUMINIO,,TRUPER                   ,17256,,0,3,UNIDAD,S/ 17.00
COD1269,LINTERNA DE ALUMINIO 2PILAS AA,,TRUPER                   ,18800,,0,6,UNIDAD,S/ 46.00
COD1270,LINTERNA DE ALUMINIO 3 PILAS D 530 LUMENES,,TRUPER                   ,18814,,0,4,UNIDAD,S/ 98.00
COD1271,LINTERNA DE CABEZA 1 LED,,TRUPER                   ,15004,,0,29,UNIDAD,S/ 36.00
COD1272,LINTERNA DE CABEZA 1 LED 2 PILAS,,TRUPER                   ,LIPLA-60                      ,,0,2,UNIDAD,S/ 32.00
COD1273,LINTERNA DE CABEZA 1 LED 800LM 4 PILAS AA,,TRUPER                   ,11853,,0,8,UNIDAD,S/ 64.00
COD1274,LINTERNA DE PLASTICO LED,,TRUPER                   ,10628,,0,0,UNIDAD,S/ 0.00
COD1275,LINTERNA DE PLASTICO LED,,TRUPER                   ,LIPLA-60,,0,0,UNIDAD,S/ 0.00
COD1276,LINTERNA LED 2PILAS DD,,TRUPER                   ,10464,,0,5,UNIDAD,S/ 35.00
COD1277,LINTERNA LED 40 HORAS 2PILAS DD,,TRUPER                   ,13019,,0,0,UNIDAD,S/ 42.00
COD1278,LINTERNA LED PLASTICO NEGRO 2PILAS,,TRUPER                   ,13018,,0,0,UNIDAD,S/ 25.00
COD1279,LINTERNA PLASTICA 3 LED 45 LUMENES,,TRUPER                   ,10463,,0,9,UNIDAD,S/ 16.00
COD1280,LINTERNA RECARGABLE 2000 LUMENES,,TRUPER                   ,102418,,0,6,UNIDAD,S/ 175.00
COD1281,LLANTA MACIZA PARA CARRETILLA,,TRUPER                   ,19658,,0,10,UNIDAD,S/ 115.00
COD1282,LLANTA PARA CARRETILLA ARO 16 (4.0),,TRUPER                   ,11850,,0,23,UNIDAD,S/ 32.00
COD1283,LLANTA PARA CARRETILLA COMPLETO NEUMATICA,,TRUPER                   ,11852,,0,14,UNIDAD,S/ 78.00
COD1284,LLANTA PARA CARRETILLA LIVIANO,,TRUPER                   ,11856,,0,7,UNIDAD,S/ 19.00
COD1285,LLANTA PARA COMPRENSORA DE AIRE,,TRUPER                   ,102080,,0,9,PAR,S/ 56.00
COD1286,LLANTA PARA COMPRENSORA DE AIRE,,TRUPER                   ,102069,,0,3,PAR,S/ 34.00
COD1287,LLAVE ALLEN 10PCS MM CORTA,,TRUPER                   ,15536,,0,11,JUEGO,S/ 16.00
COD1288,LLAVE ALLEN 10PCS MM PUNTA BOLA LARGA,,TRUPER                   ,13644,,0,15,JUEGO,S/ 23.00
COD1289,LLAVE ALLEN 10PCS PP CORTA,,TRUPER                   ,15539,,0,39,JUEGO,S/ 17.00
COD1290,LLAVE ALLEN 10PCS PP PUNTA BOLA LARGA,,TRUPER                   ,13643,,0,9,UNIDAD,S/ 24.00
COD1291,LLAVE ALLEN 13PCS MM CORTA,1.3MM - 10MM,TRUPER                   ,15542,,0,36,JUEGO,S/ 18.00
COD1292,LLAVE ALLEN 13PCS MM PUNTA BOLA LARGA,,TRUPER                   ,13646,,0,9,JUEGO,S/ 25.00
COD1293,LLAVE ALLEN 13PCS PP CORTA,JUEGO 3/64 A 3/8,TRUPER                   ,15545,,0,8,JUEGO,S/ 17.00
COD1294,LLAVE ALLEN 13PCS PP PUNTA BOLA LARGA,,TRUPER                   ,13645,,0,13,JUEGO,S/ 25.00
COD1295,LLAVE ALLEN 25PCS PP Y MM LARGA BLISTER,,TRUPER                   ,15572,,0,12,JUEGO,S/ 46.00
COD1296,LLAVE ALLEN 30PCS MM Y PP ESTUCHE TELA,,TRUPER                   ,15562,,0,0,JUEGO,S/ 68.00
COD1297,LLAVE ALLEN 7PCS MM PUNTA BOLA LARGA,,TRUPER                   ,15548,,0,11,JUEGO,S/ 19.00
COD1298,LLAVE ALLEN 7PCS MM TIPO NAVAJA,,TRUPER                   ,15557,,0,11,JUEGO,S/ 12.00
COD1299,LLAVE ALLEN 7PCS PP CORTA,,TRUPER                   ,15530,,0,28,JUEGO,S/ 9.00
COD1300,LLAVE ALLEN 7PCS PP CORTA,,TRUPER                   ,15533,,0,40,JUEGO,S/ 8.00
COD1301,LLAVE ALLEN 7PCS PP PUNTA BOLA LARGA,,TRUPER                   ,15551,,0,26,UNIDAD,S/ 19.00
COD1302,LLAVE ALLEN 7PCS PP TIPO NAVAJA,,TRUPER                   ,15560,,0,13,JUEGO,S/ 12.00
COD1303,LLAVE ALLEN 8PCS MM TIPO NAVAJA,,TRUPER                   ,15555,,0,12,JUEGO,S/ 16.00
COD1304,LLAVE ALLEN 8PCS PP TIPO NAVAJA,,TRUPER                   ,15556,,0,4,JUEGO,S/ 16.00
COD1305,LLAVE ALLEN 9PCS MM TIPO NAVAJA,,TRUPER                   ,15563,,0,12,UNIDAD,S/ 14.00
COD1306,LLAVE AMERICANA 10 CON FORRO NARANJA,,TRUPER                   ,15511,,0,0,UNIDAD,S/ 20.00
COD1307,LLAVE AMERICANA 10 NEGRO FOSFATADA,,TRUPER                   ,15502,,0,7,UNIDAD,S/ 37.00
COD1308,LLAVE AMERICANA 12 CON FORRO NARANJA,,TRUPER                   ,15512,,0,-2,UNIDAD,S/ 24.00
COD1309,LLAVE AMERICANA 12 NEGRO FOSFATADA,,TRUPER                   ,15503,,0,0,UNIDAD,S/ 50.00
COD1310,LLAVE AMERICANA 15 NEGRA,,TRUPER                   ,15504,,0,-1,UNIDAD,S/ 84.00
COD1311,LLAVE AMERICANA 18 NEGRA,,TRUPER                   ,15498,,0,1,UNIDAD,S/ 135.00
COD1312,LLAVE AMERICANA 24 NEGRO,,TRUPER                   ,15499,,0,2,UNIDAD,S/ 205.00
COD1313,LLAVE AMERICANA 6 CON FORRO NARANJA,,TRUPER                   ,15509,,0,0,UNIDAD,S/ 16.00
COD1314,LLAVE AMERICANA 6 FOSFATADA NEGRO,,TRUPER                   ,15500,,0,7,UNIDAD,S/ 20.00
COD1315,LLAVE AMERICANA 8 CON FORRO NARANJA,,TRUPER                   ,15510,,0,2,UNIDAD,S/ 14.00
COD1316,LLAVE AMERICANA 8 NEGRO FOSFATADA,,TRUPER                   ,15501,,0,11,UNIDAD,S/ 27.00
COD1317,LLAVE CADENA PARA FILTRO 4 3/4,,TRUPER                   ,15515,,0,7,UNIDAD,S/ 115.00
COD1318,LLAVE CRUZ 20 ENCASTRE 1/2,"3/4, 13/16, 7/8",TRUPER                   ,18024,,0,9,UNIDAD,S/ 43.00
COD1319,LLAVE CRUZ 7/8-13/16-3/4-17MM,,TRUPER                   ,15481,,0,0,UNIDAD,S/ 34.00
COD1320,LLAVE CRUZ 7/8-13/16-3/4-17MM 18,,TRUPER                   ,15480,,0,-1,UNIDAD,S/ 43.00
COD1321,LLAVE CRUZ ARTICULABLE - 7/8-13/16-3/4-17MM,,TRUPER                   ,15484,,0,1,UNIDAD,S/ 38.00
COD1322,LLAVE DE BANDA PARA FILTRO DE 6,,TRUPER                   ,14526,,0,10,UNIDAD,S/ 26.00
COD1323,LLAVE DE PLOMERO 1/2-1,,TRUPER                   ,12874,,0,4,UNIDAD,S/ 29.00
COD1324,LLAVE DE RUEDA 3/4X33MM,,TRUPER                   ,15489,,0,-2,UNIDAD,S/ 88.00
COD1325,LLAVE MIXTA 10MM CON RATCHET,,TRUPER                   ,15743,,0,13,UNIDAD,S/ 16.00
COD1326,LLAVE MIXTA 11MM CON RATCHET,,TRUPER                   ,13620,,0,13,UNIDAD,S/ 17.00
COD1327,LLAVE MIXTA 12MM CON RATCHET,,TRUPER                   ,15744,,0,4,UNIDAD,S/ 18.00
COD1328,LLAVE MIXTA 13MM CON RATCHET,,TRUPER                   ,15745,,0,14,UNIDAD,S/ 20.00
COD1329,LLAVE MIXTA 14MM CON RATCHET,,TRUPER                   ,15746,,0,9,UNIDAD,S/ 21.00
COD1330,LLAVE MIXTA 16MM CON RATCHET,,TRUPER                   ,13621,,0,3,UNIDAD,S/ 24.00
COD1331,LLAVE MIXTA 17MM CON RATCHET,,TRUPER                   ,13622,,0,2,UNIDAD,S/ 25.00
COD1332,LLAVE MIXTA 18MM CON RATCHET,,TRUPER                   ,15748,,0,6,UNIDAD,S/ 27.00
COD1333,LLAVE MIXTA 19MM,,TRUPER                   ,15623,,0,4,UNIDAD,S/ 15.00
COD1334,LLAVE MIXTA 19MM CON RATCHET,,TRUPER                   ,15749,,0,2,UNIDAD,S/ 28.00
COD1335,LLAVE MIXTA 20PCS MM Y PP,,TRUPER                   ,15798,,0,-1,JUEGO,S/ 230.00
COD1336,LLAVE MIXTA 8MM CON RATCHET,,TRUPER                   ,15742,,0,14,UNIDAD,S/ 16.00
COD1337,LLAVE PARA ADAPTADORES DE DISCO 32MM-35MM,,TRUPER                   ,10545,,0,4,UNIDAD,S/ 17.00
COD1338,LLAVE PARA FILTRO DE 3 PUNTOS,,TRUPER                   ,14543,,0,9,UNIDAD,S/ 78.00
COD1339,LLAVE PARA FILTRO UNIVERSAL 2 1/2X3 7/8,,TRUPER                   ,14546,,0,2,UNIDAD,S/ 34.00
COD1340,LLAVE PARA TALADRO 1/2,,TRUPER                   ,16560,,0,63,UNIDAD,S/ 5.00
COD1341,LLAVE STILSON 24,,TRUPER                   ,15840,,0,6,UNIDAD,S/ 135.00
COD1342,LLAVE TORX 7PCS CORTA T10-T40,,TRUPER                   ,15552,,0,9,JUEGO,S/ 12.00
COD1343,LLAVE TORX 7PCS LARGO T10-T40,,TRUPER                   ,15553,,0,4,JUEGO,S/ 13.00
COD1344,LLAVE TORX 8PCS TIPO NAVAJA,,TRUPER                   ,15569,,0,3,JUEGO,S/ 17.00
COD1345,LLAVE TORX 9PCS CORTA T10-T50,T10-T50 EN L,TRUPER                   ,15554,,0,16,JUEGO,S/ 18.00
COD1346,LLAVE TORX 9PCS LARGAS T10-T50,,TRUPER                   ,13647,,0,10,JUEGO,S/ 23.00
COD1347,LLAVERO TIPO HERRAMIENTA,,TRUPER                   ,13337,,0,41,UNIDAD,S/ 6.50
COD1348,LLAVERO WINCHA 2M,,TRUPER                   ,14602,,0,4,UNIDAD,S/ 10.00
COD1349,LUNA PARA CASCO ELECTRONICA,,TRUPER                   ,17470,,0,2,UNIDAD,S/ 8.00
COD1350,LUNA TRANSPARENTE PARA SOLDAR,,TRUPER                   ,14278,,0,0,UNIDAD,S/ 4.00
COD1351,MACHETE 18 DOBLE FILO,,TRUPER                   ,15893,,0,7,UNIDAD,S/ 32.00
COD1352,MACHETE CAÑERO 15,,TRUPER                   ,11946,,0,0,UNIDAD,S/ 12.00
COD1353,MACHETE TIPO RAMBO 12,,TRUPER                   ,15890,,0,0,UNIDAD,S/ 15.00
COD1354,MACHETE TIPO RAMBO 12,,TRUPER                   ,15870,,0,0,UNIDAD,S/ 21.00
COD1355,MACHO 1/2-13NC,,TRUPER                   ,11413,,0,4,UNIDAD,S/ 29.00
COD1356,MACHO 1/2-20NF,,TRUPER                   ,11414,,0,5,UNIDAD,S/ 29.00
COD1357,MACHO 1/4-20NC,,TRUPER                   ,11405,,0,3,UNIDAD,S/ 10.00
COD1358,MACHO 1/8-40NC,,TRUPER                   ,11415,,0,4,UNIDAD,S/ 8.00
COD1359,MACHO 1/8-44NC,,TRUPER                   ,11416,,0,5,UNIDAD,S/ 8.00
COD1360,MACHO 3/16-24NC,,TRUPER                   ,11403,,0,3,UNIDAD,S/ 10.00
COD1361,MACHO 3/16-32NF,,TRUPER                   ,11404,,0,3,UNIDAD,S/ 10.00
COD1362,MACHO 3/8-16NC,,TRUPER                   ,11409,,0,-1,UNIDAD,S/ 19.00
COD1363,MACHO 3/8-24NF,,TRUPER                   ,11410,,0,7,UNIDAD,S/ 18.00
COD1364,MACHO 5/32-32NC,,TRUPER                   ,11417,,0,5,UNIDAD,S/ 8.00
COD1365,MACHO 5/32-36NF,,TRUPER                   ,11418,,0,5,UNIDAD,S/ 8.00
COD1366,MACHO Y TARRAJA 39PCS,,TRUPER                   ,11442,,0,4,JUEGO,S/ 155.00
COD1367,MALACATE 2TN CON RATCHET,,TRUPER                   ,14725,,0,7,UNIDAD,S/ 120.00
COD1368,MALACATE 4TN CON RATCHET,,TRUPER                   ,14727,,0,3,UNIDAD,S/ 165.00
COD1369,MALACATE CON MANIVELA 1100 KG,,TRUPER                   ,14721,,0,4,UNIDAD,S/ 170.00
COD1370,MALACATE CON MANIVELA 300KG,,TRUPER                   ,14719,,0,3,UNIDAD,S/ 86.00
COD1371,MALACATE CON MANIVELA 650KG,,TRUPER                   ,14720,,0,4,UNIDAD,S/ 115.00
COD1372,MALETA EJECUTIVA,,TRUPER                   ,62030,,0,2,UNIDAD,S/ 135.00
COD1373,MANDRIL PARA SIERRA COPA MAYOLICA 3/8,,TRUPER                   ,18144,,0,11,UNIDAD,S/ 10.00
COD1374,MANGO PARA PALA CUCHARA O CARBONERA,,TRUPER                   ,15901,,0,18,UNIDAD,S/ 14.00
COD1375,MANGO REGULABLE 3MT PARA RODILLO,,TRUPER                   ,10549,,0,13,UNIDAD,S/ 16.00
COD1376,MANGO TELESCOPICO 1.90MT - 3.60MT,,TRUPER                   ,16012,,0,1,UNIDAD,S/ 68.00
COD1377,MANGO TELESCOPICO PARA TIJERA RAMAS ALTAS 1.32M A 2.40M,,TRUPER                   ,16000,,0,5,UNIDAD,S/ 50.00
COD1378,MANGUERA 1/2X10METROS,,TRUPER                   ,16050,,0,5,UNIDAD,S/ 28.00
COD1379,MANGUERA 1/2X15METROS,,TRUPER                   ,16051,,0,0,UNIDAD,S/ 35.00
COD1380,MANGUERA 1/2X20METROS,,TRUPER                   ,16052,,0,2,UNIDAD,S/ 46.00
COD1381,MANGUERA 3/8X15MT HULE CON CARRETE RETRACTIL,,TRUPER                   ,10388,,0,2,UNIDAD,S/ 360.00
COD1382,MANGUERA DE ALTA PRESION DE 3/8X10MT,,TRUPER                   ,19016,,0,4,UNIDAD,S/ 82.00
COD1383,MANGUERA PARA AEROGRAFOS,AERO-35 Y AERO-30,TRUPER                   ,16022,,0,2,UNIDAD,S/ 15.00
COD1384,MANGUERA PARA AIRE 1/4X10MT,,TRUPER                   ,19014,,0,7,UNIDAD,S/ 35.00
COD1385,MANGUERA PARA AIRE 1/4X10MT 300PSI HULE,,TRUPER                   ,17080,,0,4,ROLLO,S/ 66.00
COD1386,MANGUERA PARA AIRE 1/4X15MT,,TRUPER                   ,19015,,0,11,UNIDAD,S/ 47.00
COD1387,MANGUERA PARA AIRE 1/4X15MT 300PSI,,TRUPER                   ,17081,,0,4,UNIDAD,S/ 86.00
COD1388,MANGUERA PARA AIRE 1/4X5MT,,TRUPER                   ,19013,,0,14,UNIDAD,S/ 22.00
COD1389,MANGUERA PARA ENGRASADORA,,TRUPER                   ,14862,,0,25,UNIDAD,S/ 15.00
COD1390,MANGUERA TIPO RESORTE 1/4X15MT 200PSI,,TRUPER                   ,19075,,0,17,UNIDAD,S/ 35.00
COD1391,MANGUERA TRANSPARENTE 1 INDUSTRAL 40ºC,,TRUPER                   ,19871,,0,100,METRO,S/ 9.00
COD1392,MANGUERA TRANSPARENTE 1/2 INDUSTRAL 40ºC,,TRUPER                   ,19868,,0,35,METRO,S/ 2.50
COD1393,MANGUERA TRANSPARENTE 1/4 INDUSTRAL 40ºC,,TRUPER                   ,19865,,0,285,METRO,S/ 0.80
COD1394,MANGUERA TRANSPARENTE 3/16 SIMPLE,,TRUPER                   ,19864,,0,65,METRO,S/ 0.80
